id,name,province_id,district_id
4987,Xã Hùng Sơn,17,153
4990,Xã Bình Sơn,17,153
4999,Xã Tú Sơn,17,153
5005,Xã Vĩnh Tiến,17,153
5014,Xã Đông Bắc,17,153
5017,Xã Xuân Thủy,17,153
5026,Xã Vĩnh Đồng,17,153
5035,Xã Kim Lập,17,153
5038,Xã Hợp Tiến,17,153
5065,Xã Kim Bôi,17,153
5068,Xã Nam Thượng,17,153
5077,Xã Cuối Hạ,17,153
5080,Xã Sào Báy,17,153
5083,Xã Mi Hòa,17,153
5086,Xã Nuông Dăm,17,153
5089,Thị trấn Cao Phong,17,154
5092,Xã Bình Thanh,17,154
5095,Xã Thung Nai,17,154
5098,Xã Bắc Phong,17,154
5101,Xã Thu Phong,17,154
5104,Xã Hợp Phong,17,154
5110,Xã Tây Phong,17,154
5116,Xã Dũng Phong,17,154
5119,Xã Nam Phong,17,154
5125,Xã Thạch Yên,17,154
5128,Thị trấn Mãn Đức,17,155
5134,Xã Suối Hoa,17,155
5137,Xã Phú Vinh,17,155
5140,Xã Phú Cường,17,155
5143,Xã Mỹ Hòa,17,155
5152,Xã Quyết Chiến,17,155
5158,Xã Phong Phú,17,155
5164,Xã Tử Nê,17,155
5167,Xã Thanh Hối,17,155
5170,Xã Ngọc Mỹ,17,155
5173,Xã Đông Lai,17,155
5176,Xã Vân Sơn,17,155
5182,Xã Nhân Mỹ,17,155
5191,Xã Lỗ Sơn,17,155
5194,Xã Ngổ Luông,17,155
5197,Xã Gia Mô,17,155
4882,Xã Tân Thành,17,156
5200,Thị trấn Mai Châu,17,156
5206,Xã Sơn Thủy,17,156
5209,Xã Pà Cò,17,156
5212,Xã Hang Kia,17,156
5221,Xã Đồng Tân,17,156
5224,Xã Cun Pheo,17,156
5227,Xã Bao La,17,156
5233,Xã Tòng Đậu,17,156
5242,Xã Nà Phòn,17,156
5245,Xã Săm Khóe,17,156
5248,Xã Chiềng Châu,17,156
5251,Xã Mai Hạ,17,156
5254,Xã Thành Sơn,17,156
5257,Xã Mai Hịch,17,156
5263,Xã Vạn Mai,17,156
5266,Thị trấn Vụ Bản,17,157
5269,Xã Quý Hòa,17,157
5272,Xã Miền Đồi,17,157
5275,Xã Mỹ Thành,17,157
5278,Xã Tuân Đạo,17,157
5281,Xã Văn Nghĩa,17,157
5284,Xã Văn Sơn,17,157
5287,Xã Tân Lập,17,157
5290,Xã Nhân Nghĩa,17,157
5293,Xã Thượng Cốc,17,157
5299,Xã Quyết Thắng,17,157
5302,Xã Xuất Hóa,17,157
5305,Xã Yên Phú,17,157
5308,Xã Bình Hẻm,17,157
5320,Xã Định Cư,17,157
5323,Xã Chí Đạo,17,157
5329,Xã Ngọc Sơn,17,157
5332,Xã Hương Nhượng,17,157
5335,Xã Vũ Bình,17,157
5338,Xã Tự Do,17,157
5341,Xã Yên Nghiệp,17,157
5344,Xã Tân Mỹ,17,157
5347,Xã Ân Nghĩa,17,157
5350,Xã Ngọc Lâu,17,157
5353,Thị trấn Hàng Trạm,17,158
5356,Xã Lạc Sỹ,17,158
5362,Xã Lạc Lương,17,158
5365,Xã Bảo Hiệu,17,158
5368,Xã Đa Phúc,17,158
5371,Xã Hữu Lợi,17,158
5374,Xã Lạc Thịnh,17,158
5380,Xã Đoàn Kết,17,158
5383,Xã Phú Lai,17,158
5386,Xã Yên Trị,17,158
5389,Xã Ngọc Lương,17,158
4981,Thị trấn Ba Hàng Đồi,17,159
5392,Thị trấn Chi Nê,17,159
5395,Xã Phú Nghĩa,17,159
5398,Xã Phú Thành,17,159
5404,Xã Hưng Thi,17,159
5413,Xã Khoan Dụ,17,159
5419,Xã Đồng Tâm,17,159
5422,Xã Yên Bồng,17,159
5425,Xã Thống Nhất,17,159
5428,Xã An Bình,17,159
5431,Phường Quán Triều,19,164
5434,Phường Quang Vinh,19,164
5437,Phường Túc Duyên,19,164
5440,Phường Hoàng Văn Thụ,19,164
5443,Phường Trưng Vương,19,164
5446,Phường Quang Trung,19,164
5449,Phường Phan Đình Phùng,19,164
5452,Phường Tân Thịnh,19,164
5455,Phường Thịnh Đán,19,164
5458,Phường Đồng Quang,19,164
5461,Phường Gia Sàng,19,164
5464,Phường Tân Lập,19,164
5467,Phường Cam Giá,19,164
5470,Phường Phú Xá,19,164
5473,Phường Hương Sơn,19,164
5476,Phường Trung Thành,19,164
5479,Phường Tân Thành,19,164
5482,Phường Tân Long,19,164
5485,Xã Phúc Hà,19,164
5488,Xã Phúc Xuân,19,164
5491,Xã Quyết Thắng,19,164
5494,Xã Phúc Trìu,19,164
5497,Xã Thịnh Đức,19,164
5500,Phường Tích Lương,19,164
5503,Xã Tân Cương,19,164
5653,Xã Sơn Cẩm,19,164
5659,Phường Chùa Hang,19,164
5695,Xã Cao Ngạn,19,164
5701,Xã Linh Sơn,19,164
5710,Phường Đồng Bẩm,19,164
5713,Xã Huống Thượng,19,164
5914,Xã Đồng Liên,19,164
5506,Phường Lương Sơn,19,165
5509,Phường Châu Sơn,19,165
5512,Phường Mỏ Chè,19,165
5515,Phường Cải Đan,19,165
5518,Phường Thắng Lợi,19,165
5521,Phường Phố Cò,19,165
5527,Xã Tân Quang,19,165
5528,Phường Bách Quang,19,165
5530,Xã Bình Sơn,19,165
5533,Xã Bá Xuyên,19,165
5536,Thị trấn Chợ Chu,19,167
5539,Xã Linh Thông,19,167
5542,Xã Lam Vỹ,19,167
5545,Xã Quy Kỳ,19,167
5548,Xã Tân Thịnh,19,167
5551,Xã Kim Phượng,19,167
5554,Xã Bảo Linh,19,167
5560,Xã Phúc Chu,19,167
5563,Xã Tân Dương,19,167
5566,Xã Phượng Tiến,19,167
5569,Xã Bảo Cường,19,167
5572,Xã Đồng Thịnh,19,167
5575,Xã Định Biên,19,167
5578,Xã Thanh Định,19,167
5581,Xã Trung Hội,19,167
5584,Xã Trung Lương,19,167
5587,Xã Bình Yên,19,167
5590,Xã Điềm Mặc,19,167
5593,Xã Phú Tiến,19,167
5596,Xã Bộc Nhiêu,19,167
5599,Xã Sơn Phú,19,167
5602,Xã Phú Đình,19,167
5605,Xã Bình Thành,19,167
5608,Thị trấn Giang Tiên,19,168
5611,Thị trấn Đu,19,168
5614,Xã Yên Ninh,19,168
5617,Xã Yên Trạch,19,168
5620,Xã Yên Đổ,19,168
5623,Xã Yên Lạc,19,168
5626,Xã Ôn Lương,19,168
5629,Xã Động Đạt,19,168
5632,Xã Phủ Lý,19,168
5635,Xã Phú Đô,19,168
5638,Xã Hợp Thành,19,168
5641,Xã Tức Tranh,19,168
5644,Xã Phấn Mễ,19,168
5647,Xã Vô Tranh,19,168
5650,Xã Cổ Lũng,19,168
5656,Thị trấn Sông Cầu,19,169
5662,Thị trấn Trại Cau,19,169
5665,Xã Văn Lăng,19,169
5668,Xã Tân Long,19,169
5671,Xã Hòa Bình,19,169
5674,Xã Quang Sơn,19,169
5677,Xã Minh Lập,19,169
5680,Xã Văn Hán,19,169
5683,Xã Hóa Trung,19,169
5686,Xã Khe Mo,19,169
5689,Xã Cây Thị,19,169
5692,Xã Hóa Thượng,19,169
5698,Xã Hợp Tiến,19,169
5704,Xã Tân Lợi,19,169
5707,Xã Nam Hòa,19,169
5716,Thị trấn Đình Cả,19,170
5719,Xã Sảng Mộc,19,170
5722,Xã Nghinh Tường,19,170
5725,Xã Thần Xa,19,170
5728,Xã Vũ Chấn,19,170
5731,Xã Thượng Nung,19,170
5734,Xã Phú Thượng,19,170
5737,Xã Cúc Đường,19,170
5740,Xã La Hiên,19,170
5743,Xã Lâu Thượng,19,170
5746,Xã Tràng Xá,19,170
5749,Xã Phương Giao,19,170
5752,Xã Liên Minh,19,170
5755,Xã Dân Tiến,19,170
5758,Xã Bình Long,19,170
5761,Thị trấn Hùng Sơn,19,171
5764,Thị trấn Quân Chu,19,171
5767,Xã Phúc Lương,19,171
5770,Xã Minh Tiến,19,171
5773,Xã Yên Lãng,19,171
5776,Xã Đức Lương,19,171
5779,Xã Phú Cường,19,171
5782,Xã Na Mao,19,171
5785,Xã Phú Lạc,19,171
5788,Xã Tân Linh,19,171
5791,Xã Phú Thịnh,19,171
5794,Xã Phục Linh,19,171
5797,Xã Phú Xuyên,19,171
5800,Xã Bản Ngoại,19,171
5803,Xã Tiên Hội,19,171
5809,Xã Cù Vân,19,171
5812,Xã Hà Thượng,19,171
5815,Xã La Bằng,19,171
5818,Xã Hoàng Nông,19,171
5821,Xã Khôi Kỳ,19,171
5824,Xã An Khánh,19,171
5827,Xã Tân Thái,19,171
5830,Xã Bình Thuận,19,171
5833,Xã Lục Ba,19,171
5836,Xã Mỹ Yên,19,171
5839,Xã Vạn Thọ,19,171
5842,Xã Văn Yên,19,171
5845,Xã Ký Phú,19,171
5848,Xã Cát Nê,19,171
5851,Xã Quân Chu,19,171
5854,Phường Bãi Bông,19,172
5857,Phường Bắc Sơn,19,172
5860,Phường Ba Hàng,19,172
5863,Xã Phúc Tân,19,172
5866,Xã Phúc Thuận,19,172
5869,Xã Hồng Tiến,19,172
5872,Xã Minh Đức,19,172
5875,Xã Đắc Sơn,19,172
5878,Phường Đồng Tiến,19,172
5881,Xã Thành Công,19,172
5884,Xã Tiên Phong,19,172
5887,Xã Vạn Phái,19,172
5890,Xã Nam Tiến,19,172
5893,Xã Tân Hương,19,172
5896,Xã Đông Cao,19,172
5899,Xã Trung Thành,19,172
5902,Xã Tân Phú,19,172
5905,Xã Thuận Thành,19,172
5908,Thị trấn Hương Sơn,19,173
5911,Xã Bàn Đạt,19,173
5917,Xã Tân Khánh,19,173
5920,Xã Tân Kim,19,173
5923,Xã Tân Thành,19,173
5926,Xã Đào Xá,19,173
5929,Xã Bảo Lý,19,173
5932,Xã Thượng Đình,19,173
5935,Xã Tân Hòa,19,173
5938,Xã Nhã Lộng,19,173
5941,Xã Điềm Thụy,19,173
5944,Xã Xuân Phương,19,173
5947,Xã Tân Đức,19,173
5950,Xã Úc Kỳ,19,173
5953,Xã Lương Phú,19,173
5956,Xã Nga My,19,173
5959,Xã Kha Sơn,19,173
5962,Xã Thanh Ninh,19,173
5965,Xã Dương Thành,19,173
5968,Xã Hà Châu,19,173
5971,Phường Hoàng Văn Thụ,20,178
5974,Phường Tam Thanh,20,178
5977,Phường Vĩnh Trại,20,178
5980,Phường Đông Kinh,20,178
5983,Phường Chi Lăng,20,178
5986,Xã Hoàng Đồng,20,178
5989,Xã Quảng Lạc,20,178
5992,Xã Mai Pha,20,178
5995,Thị trấn Thất Khê,20,180
5998,Xã Khánh Long,20,180
6001,Xã Đoàn Kết,20,180
6004,Xã Quốc Khánh,20,180
6007,Xã Vĩnh Tiến,20,180
6010,Xã Cao Minh,20,180
6013,Xã Chí Minh,20,180
6016,Xã Tri Phương,20,180
6019,Xã Tân Tiến,20,180
6022,Xã Tân Yên,20,180
6025,Xã Đội Cấn,20,180
6028,Xã Tân Minh,20,180
6031,Xã Kim Đồng,20,180
6034,Xã Chi Lăng,20,180
6037,Xã Trung Thành,20,180
6040,Xã Đại Đồng,20,180
6043,Xã Đào Viên,20,180
6046,Xã Đề Thám,20,180
6049,Xã Kháng Chiến,20,180
6055,Xã Hùng Sơn,20,180
6058,Xã Quốc Việt,20,180
6061,Xã Hùng Việt,20,180
6067,Xã Hưng Đạo,20,181
6070,Xã Vĩnh Yên,20,181
6073,Xã Hoa Thám,20,181
6076,Xã Quý Hòa,20,181
6079,Xã Hồng Phong,20,181
6082,Xã Yên Lỗ,20,181
6085,Xã Thiện Hòa,20,181
6088,Xã Quang Trung,20,181
6091,Xã Thiện Thuật,20,181
6094,Xã Minh Khai,20,181
6097,Xã Thiện Long,20,181
6100,Xã Hoàng Văn Thụ,20,181
6103,Xã Hòa Bình,20,181
6106,Xã Mông Ân,20,181
6109,Xã Tân Hòa,20,181
6112,Thị trấn Bình Gia,20,181
6115,Xã Hồng Thái,20,181
6118,Xã Bình La,20,181
6121,Xã Tân Văn,20,181
6124,Thị trấn Na Sầm,20,182
6127,Xã Trùng Khánh,20,182
6133,Xã Bắc La,20,182
6136,Xã Thụy Hùng,20,182
6139,Xã Bắc Hùng,20,182
6142,Xã Tân Tác,20,182
6148,Xã Thanh Long,20,182
6151,Xã Hội Hoan,20,182
6154,Xã Bắc Việt,20,182
6157,Xã Hoàng Việt,20,182
6160,Xã Gia Miễn,20,182
6163,Xã Thành Hòa,20,182
6166,Xã Tân Thanh,20,182
6172,Xã Tân Mỹ,20,182
6175,Xã Hồng Thái,20,182
6178,Xã  Hoàng Văn Thụ,20,182
6181,Xã Nhạc Kỳ,20,182
6184,Thị trấn Đồng Đăng,20,183
6187,Thị trấn Cao Lộc,20,183
6190,Xã Bảo Lâm,20,183
6193,Xã Thanh Lòa,20,183
6196,Xã Cao Lâu,20,183
6199,Xã Thạch Đạn,20,183
6202,Xã Xuất Lễ,20,183
6205,Xã Hồng Phong,20,183
6208,Xã Thụy Hùng,20,183
6211,Xã Lộc Yên,20,183
6214,Xã Phú Xá,20,183
6217,Xã Bình Trung,20,183
6220,Xã Hải Yến,20,183
6223,Xã Hòa Cư,20,183
6226,Xã Hợp Thành,20,183
6232,Xã Công Sơn,20,183
6235,Xã Gia Cát,20,183
6238,Xã Mẫu Sơn,20,183
6241,Xã Xuân Long,20,183
6244,Xã Tân Liên,20,183
6247,Xã Yên Trạch,20,183
6250,Xã Tân Thành,20,183
6253,Thị trấn Văn Quan,20,184
6256,Xã Trấn Ninh,20,184
6268,Xã Liên Hội,20,184
6274,Xã Hòa Bình,20,184
6277,Xã Tú Xuyên,20,184
6280,Xã Điềm He,20,184
6283,Xã An Sơn,20,184
6286,Xã Khánh Khê,20,184
6292,Xã Lương Năng,20,184
6295,Xã Đồng Giáp,20,184
6298,Xã Bình Phúc,20,184
6301,Xã Tràng Các,20,184
6307,Xã Tân Đoàn,20,184
6313,Xã Tri Lễ,20,184
6316,Xã Tràng Phái,20,184
6319,Xã Yên Phúc,20,184
6322,Xã Hữu Lễ,20,184
6325,Thị trấn Bắc Sơn,20,185
6328,Xã Long Đống,20,185
6331,Xã Vạn Thủy,20,185
6337,Xã Đồng ý,20,185
6340,Xã Tân Tri,20,185
6343,Xã Bắc Quỳnh,20,185
6349,Xã Hưng Vũ,20,185
6352,Xã Tân Lập,20,185
6355,Xã Vũ Sơn,20,185
6358,Xã Chiêu Vũ,20,185
6361,Xã Tân Hương,20,185
6364,Xã Chiến Thắng,20,185
6367,Xã Vũ Lăng,20,185
6370,Xã Trấn Yên,20,185
6373,Xã Vũ Lễ,20,185
6376,Xã Nhất Hòa,20,185
6379,Xã Tân Thành,20,185
6382,Xã Nhất Tiến,20,185
6385,Thị trấn Hữu Lũng,20,186
6388,Xã Hữu Liên,20,186
6391,Xã Yên Bình,20,186
6394,Xã Quyết Thắng,20,186
6397,Xã Hòa Bình,20,186
6400,Xã Yên Thịnh,20,186
6403,Xã Yên Sơn,20,186
6406,Xã Thiện Tân,20,186
6412,Xã Yên Vượng,20,186
6415,Xã Minh Tiến,20,186
6418,Xã Nhật Tiến,20,186
6421,Xã Thanh Sơn,20,186
6424,Xã Đồng Tân,20,186
6427,Xã Cai Kinh,20,186
6430,Xã Hòa Lạc,20,186
6433,Xã Vân Nham,20,186
6436,Xã Đồng Tiến,20,186
6442,Xã Tân Thành,20,186
6445,Xã Hòa Sơn,20,186
6448,Xã Minh Sơn,20,186
6451,Xã Hồ Sơn,20,186
6454,Xã Sơn Hà,20,186
6457,Xã Minh Hòa,20,186
6460,Xã Hòa Thắng,20,186
6463,Thị trấn Đồng Mỏ,20,187
6466,Thị trấn Chi Lăng,20,187
6469,Xã Vân An,20,187
6472,Xã Vân Thủy,20,187
6475,Xã Gia Lộc,20,187
6478,Xã Bắc Thủy,20,187
6481,Xã Chiến Thắng,20,187
6484,Xã Mai Sao,20,187
6487,Xã Bằng Hữu,20,187
6490,Xã Thượng Cường,20,187
6493,Xã Bằng Mạc,20,187
6496,Xã Nhân Lý,20,187
6499,Xã Lâm Sơn,20,187
6502,Xã Liên Sơn,20,187
6505,Xã Vạn Linh,20,187
6508,Xã Hòa Bình,20,187
6514,Xã Hữu Kiên,20,187
6517,Xã Quan Sơn,20,187
6520,Xã Y Tịch,20,187
6523,Xã Chi Lăng,20,187
6526,Thị trấn Na Dương,20,188
6529,Thị trấn Lộc Bình,20,188
6532,Xã Mẫu Sơn,20,188
6541,Xã Yên Khoái,20,188
6544,Xã Khánh Xuân,20,188
6547,Xã Tú Mịch,20,188
6550,Xã Hữu Khánh,20,188
6553,Xã Đồng Bục,20,188
6559,Xã Tam Gia,20,188
6562,Xã Tú Đoạn,20,188
6565,Xã Khuất Xá,20,188
6574,Xã Tĩnh Bắc,20,188
6577,Xã Thống Nhất,20,188
6589,Xã Sàn Viên,20,188
6592,Xã Đông Quan,20,188
6595,Xã Minh Hiệp,20,188
6598,Xã Hữu Lân,20,188
6601,Xã Lợi Bác,20,188
6604,Xã Nam Quan,20,188
6607,Xã Xuân Dương,20,188
6610,Xã Ái Quốc,20,188
6613,Thị trấn Đình Lập,20,189
6616,Thị trấn NT Thái Bình,20,189
6619,Xã Bắc Xa,20,189
6622,Xã Bính Xá,20,189
6625,Xã Kiên Mộc,20,189
6628,Xã Đình Lập,20,189
6631,Xã Thái Bình,20,189
6634,Xã Cường Lợi,20,189
6637,Xã Châu Sơn,20,189
6640,Xã Lâm Ca,20,189
6643,Xã Đồng Thắng,20,189
6646,Xã Bắc Lãng,20,189
6649,Phường Hà Khánh,22,193
6652,Phường Hà Phong,22,193
6655,Phường Hà Khẩu,22,193
6658,Phường Cao Xanh,22,193
6661,Phường Giếng Đáy,22,193
6664,Phường Hà Tu,22,193
6667,Phường Hà Trung,22,193
6670,Phường Hà Lầm,22,193
6673,Phường Bãi Cháy,22,193
6676,Phường Cao Thắng,22,193
6679,Phường Hùng Thắng,22,193
6682,Phường Yết Kiêu,22,193
6685,Phường Trần Hưng Đạo,22,193
6688,Phường Hồng Hải,22,193
6691,Phường Hồng Gai,22,193
6694,Phường Bạch Đằng,22,193
6697,Phường Hồng Hà,22,193
6700,Phường Tuần Châu,22,193
6703,Phường Việt Hưng,22,193
6706,Phường Đại Yên,22,193
7030,Phường Hoành Bồ,22,193
7033,Xã Kỳ Thượng,22,193
7036,Xã Đồng Sơn,22,193
7039,Xã Tân Dân,22,193
7042,Xã Đồng Lâm,22,193
7045,Xã Hòa Bình,22,193
7048,Xã Vũ Oai,22,193
7051,Xã Dân Chủ,22,193
7054,Xã Quảng La,22,193
7057,Xã Bằng Cả,22,193
7060,Xã Thống Nhất,22,193
7063,Xã Sơn Dương,22,193
7066,Xã Lê Lợi,22,193
6709,Phường Ka Long,22,194
6712,Phường Trần Phú,22,194
6715,Phường Ninh Dương,22,194
6718,Phường Hoà Lạc,22,194
6721,Phường Trà Cổ,22,194
6724,Xã Hải Sơn,22,194
6727,Xã Bắc Sơn,22,194
6730,Xã Hải Đông,22,194
6733,Xã Hải Tiến,22,194
6736,Phường Hải Yên,22,194
6739,Xã Quảng Nghĩa,22,194
6742,Phường Hải Hoà,22,194
6745,Xã Hải Xuân,22,194
6748,Xã Vạn Ninh,22,194
6751,Phường Bình Ngọc,22,194
6754,Xã Vĩnh Trung,22,194
6757,Xã Vĩnh Thực,22,194
6760,Phường Mông Dương,22,195
6763,Phường Cửa Ông,22,195
6766,Phường Cẩm Sơn,22,195
6769,Phường Cẩm Đông,22,195
6772,Phường Cẩm Phú,22,195
6775,Phường Cẩm Tây,22,195
6778,Phường Quang Hanh,22,195
6781,Phường Cẩm Thịnh,22,195
6784,Phường Cẩm Thủy,22,195
6787,Phường Cẩm Thạch,22,195
6790,Phường Cẩm Thành,22,195
6793,Phường Cẩm Trung,22,195
6796,Phường Cẩm Bình,22,195
6799,Xã Cộng Hòa,22,195
6802,Xã Cẩm Hải,22,195
6805,Xã Dương Huy,22,195
6808,Phường Vàng Danh,22,196
6811,Phường Thanh Sơn,22,196
6814,Phường Bắc Sơn,22,196
6817,Phường Quang Trung,22,196
6820,Phường Trưng Vương,22,196
6823,Phường Nam Khê,22,196
6826,Phường Yên Thanh,22,196
6829,Xã Thượng Yên Công,22,196
6832,Phường Phương Đông,22,196
6835,Phường Phương Nam,22,196
6838,Thị trấn Bình Liêu,22,198
6841,Xã Hoành Mô,22,198
6844,Xã Đồng Tâm,22,198
6847,Xã Đồng Văn,22,198
6853,Xã Vô Ngại,22,198
6856,Xã Lục Hồn,22,198
6859,Xã Húc Động,22,198
6862,Thị trấn Tiên Yên,22,199
6865,Xã Hà Lâu,22,199
6868,Xã Đại Dực,22,199
6871,Xã Phong Dụ,22,199
6874,Xã Điền Xá,22,199
6877,Xã Đông Ngũ,22,199
6880,Xã Yên Than,22,199
6883,Xã Đông Hải,22,199
6886,Xã Hải Lạng,22,199
6889,Xã Tiên Lãng,22,199
6892,Xã Đồng Rui,22,199
6895,Thị trấn Đầm Hà,22,200
6898,Xã Quảng Lâm,22,200
6901,Xã Quảng An,22,200
6904,Xã Tân Bình,22,200
6910,Xã Dực Yên,22,200
6913,Xã Quảng Tân,22,200
6916,Xã Đầm Hà,22,200
6917,Xã Tân Lập,22,200
6919,Xã Đại Bình,22,200
6922,Thị trấn Quảng Hà,22,201
6925,Xã Quảng Đức,22,201
6928,Xã Quảng Sơn,22,201
6931,Xã Quảng Thành,22,201
6937,Xã Quảng Thịnh,22,201
6940,Xã Quảng Minh,22,201
6943,Xã Quảng Chính,22,201
6946,Xã Quảng Long,22,201
6949,Xã Đường Hoa,22,201
6952,Xã Quảng Phong,22,201
6967,Xã Cái Chiên,22,201
6970,Thị trấn Ba Chẽ,22,202
6973,Xã Thanh Sơn,22,202
6976,Xã Thanh Lâm,22,202
6979,Xã Đạp Thanh,22,202
6982,Xã Nam Sơn,22,202
6985,Xã Lương Mông,22,202
6988,Xã Đồn Đạc,22,202
6991,Xã Minh Cầm,22,202
6994,Thị trấn Cái Rồng,22,203
6997,Xã Đài Xuyên,22,203
7000,Xã Bình Dân,22,203
7003,Xã Vạn Yên,22,203
7006,Xã Minh Châu,22,203
7009,Xã Đoàn Kết,22,203
7012,Xã Hạ Long,22,203
7015,Xã Đông Xá,22,203
7018,Xã Bản Sen,22,203
7021,Xã Thắng Lợi,22,203
7024,Xã Quan Lạn,22,203
7027,Xã Ngọc Vừng,22,203
7069,Phường Mạo Khê,22,205
7072,Phường Đông Triều,22,205
7075,Xã An Sinh,22,205
7078,Xã Tràng Lương,22,205
7081,Xã Bình Khê,22,205
7084,Xã Việt Dân,22,205
7087,Xã Tân Việt,22,205
7090,Xã Bình Dương,22,205
7093,Phường Đức Chính,22,205
7096,Phường Tràng An,22,205
7099,Xã Nguyễn Huệ,22,205
7102,Xã Thủy An,22,205
7105,Phường Xuân Sơn,22,205
7108,Xã Hồng Thái Tây,22,205
7111,Xã Hồng Thái Đông,22,205
7114,Phường Hoàng Quế,22,205
7117,Phường Yên Thọ,22,205
7120,Phường Hồng Phong,22,205
7123,Phường Kim Sơn,22,205
7126,Phường Hưng Đạo,22,205
7129,Xã Yên Đức,22,205
7132,Phường Quảng Yên,22,206
7135,Phường Đông Mai,22,206
7138,Phường Minh Thành,22,206
7144,Xã Sông Khoai,22,206
7147,Xã Hiệp Hòa,22,206
7150,Phường Cộng Hòa,22,206
7153,Xã Tiền An,22,206
7156,Xã Hoàng Tân,22,206
7159,Phường Tân An,22,206
7162,Phường Yên Giang,22,206
7165,Phường Nam Hoà,22,206
7168,Phường Hà An,22,206
7171,Xã Cẩm La,22,206
7174,Phường Phong Hải,22,206
7177,Phường Yên Hải,22,206
7180,Xã Liên Hòa,22,206
7183,Phường Phong Cốc,22,206
7186,Xã Liên Vị,22,206
7189,Xã Tiền Phong,22,206
7192,Thị trấn Cô Tô,22,207
7195,Xã Đồng Tiến,22,207
7198,Xã Thanh Lân,22,207
7201,Phường Thọ Xương,24,213
7204,Phường Trần Nguyên Hãn,24,213
7207,Phường Ngô Quyền,24,213
7210,Phường Hoàng Văn Thụ,24,213
7213,Phường Trần Phú,24,213
7216,Phường Mỹ Độ,24,213
7219,Phường Lê Lợi,24,213
7222,Xã Song Mai,24,213
7225,Phường Xương Giang,24,213
7228,Phường Đa Mai,24,213
7231,Phường Dĩnh Kế,24,213
7441,Xã Dĩnh Trì,24,213
7687,Xã Tân Mỹ,24,213
7696,Xã Đồng Sơn,24,213
7699,Xã Tân Tiến,24,213
7705,Xã Song Khê,24,213
7243,Xã Đồng Tiến,24,215
7246,Xã Canh Nậu,24,215
7249,Xã Xuân Lương,24,215
7252,Xã Tam Tiến,24,215
7255,Xã Đồng Vương,24,215
7258,Xã Đồng Hưu,24,215
7260,Xã Đồng Tâm,24,215
7261,Xã Tam Hiệp,24,215
7264,Xã Tiến Thắng,24,215
7267,Xã Hồng Kỳ,24,215
7270,Xã Đồng Lạc,24,215
7273,Xã Đông Sơn,24,215
7276,Xã Tân Hiệp,24,215
7279,Xã Hương Vĩ,24,215
7282,Xã Đồng Kỳ,24,215
7285,Xã An Thượng,24,215
7288,Thị trấn Phồn Xương,24,215
7291,Xã Tân Sỏi,24,215
7294,Thị trấn Bố Hạ,24,215
7303,Xã Lan Giới,24,216
7306,Thị trấn Nhã Nam,24,216
7309,Xã Tân Trung,24,216
7312,Xã Đại Hóa,24,216
7315,Xã Quang Tiến,24,216
7318,Xã Phúc Sơn,24,216
7321,Xã An Dương,24,216
7324,Xã Phúc Hòa,24,216
7327,Xã Liên Sơn,24,216
7330,Xã Hợp Đức,24,216
7333,Xã Lam Cốt,24,216
7336,Xã Cao Xá,24,216
7339,Thị trấn Cao Thượng,24,216
7342,Xã Việt Ngọc,24,216
7345,Xã Song Vân,24,216
7348,Xã Ngọc Châu,24,216
7351,Xã Ngọc Vân,24,216
7354,Xã Việt Lập,24,216
7357,Xã Liên Chung,24,216
7360,Xã Ngọc Thiện,24,216
7363,Xã Ngọc Lý,24,216
7366,Xã Quế Nham,24,216
7375,Thị trấn Vôi,24,217
7378,Xã Nghĩa Hòa,24,217
7381,Xã Nghĩa Hưng,24,217
7384,Xã Quang Thịnh,24,217
7387,Xã Hương Sơn,24,217
7390,Xã Đào Mỹ,24,217
7393,Xã Tiên Lục,24,217
7396,Xã An Hà,24,217
7399,Thị trấn Kép,24,217
7402,Xã Mỹ Hà,24,217
7405,Xã Hương Lạc,24,217
7408,Xã Dương Đức,24,217
7411,Xã Tân Thanh,24,217
7414,Xã Yên Mỹ,24,217
7417,Xã Tân Hưng,24,217
7420,Xã Mỹ Thái,24,217
7426,Xã Xương Lâm,24,217
7429,Xã Xuân Hương,24,217
7432,Xã Tân Dĩnh,24,217
7435,Xã Đại Lâm,24,217
7438,Xã Thái Đào,24,217
7444,Thị trấn Đồi Ngô,24,218
7450,Xã Đông Hưng,24,218
7453,Xã Đông Phú,24,218
7456,Xã Tam Dị,24,218
7459,Xã Bảo Sơn,24,218
7462,Xã Bảo Đài,24,218
7465,Xã Thanh Lâm,24,218
7468,Xã Tiên Nha,24,218
7471,Xã Trường Giang,24,218
7477,Xã Phương Sơn,24,218
7480,Xã Chu Điện,24,218
7483,Xã Cương Sơn,24,218
7486,Xã Nghĩa Phương,24,218
7489,Xã Vô Tranh,24,218
7492,Xã Bình Sơn,24,218
7495,Xã Lan Mẫu,24,218
7498,Xã Yên Sơn,24,218
7501,Xã Khám Lạng,24,218
7504,Xã Huyền Sơn,24,218
7507,Xã Trường Sơn,24,218
7510,Xã Lục Sơn,24,218
7513,Xã Bắc Lũng,24,218
7516,Xã Vũ Xá,24,218
7519,Xã Cẩm Lý,24,218
7522,Xã Đan Hội,24,218
7525,Thị trấn Chũ,24,219
7528,Xã Cấm Sơn,24,219
7531,Xã Tân Sơn,24,219
7534,Xã Phong Minh,24,219
7537,Xã Phong Vân,24,219
